city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price
 Riyadh,   Al-Munsiyah ,West,420,3,4,4,2,1,1,0,0,0,1,0,1,1,0,0,1,0,1,90000
 Riyadh,   Al-Malqa ,North,250,5,3,5,2,1,1,1,1,1,1,0,0,1,0,1,1,0,0,155000
 Riyadh,   Al-Areed ,North,430,2,5,5,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,65000
 Riyadh,   Al-Narcissus ,South,267,3,3,5,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,100000
 Riyadh,   Al-Nuzha ,Northeast,640,12,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,220000
 Riyadh,   Al-Raed ,North,312,0,5,5,2,1,1,1,1,0,1,0,0,1,1,0,1,0,0,120000
 Riyadh,   Al-Areed ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 Riyadh,   Al-Areed ,South,250,0,3,5,2,1,1,1,1,1,1,0,0,1,0,1,1,0,0,110000
 Riyadh,   Al-Qadisiyah ,South,300,0,6,4,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,55000
 Riyadh,   Al-Raed ,West,750,20,5,5,3,1,1,1,1,0,1,1,0,1,0,0,1,0,0,165000
 Riyadh,   Al-Areed ,South,300,0,4,4,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,80000
 Riyadh,   Al-Yasameen ,Northwest,390,5,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,150000
 Riyadh,   Al-Khalij ,South,375,10,5,5,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,65000
 Riyadh,   Al-Areed ,South,440,0,4,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,110000
 Riyadh,   King Fahd ,West,240,14,3,4,2,1,1,0,0,0,1,0,1,1,0,0,1,0,0,70000
 Riyadh,   Al-Kairouan,East,300,0,5,5,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,125000
 Riyadh,   Al-Areed ,North,270,0,7,5,5,1,1,1,1,1,1,1,0,1,0,0,1,1,0,150000
 Riyadh,   Al-Areed ,South,300,0,4,5,2,1,0,1,1,0,1,0,0,0,0,0,1,0,0,100000
 Riyadh,   Al-Hazm ,Northeast,360,6,7,5,2,1,1,0,1,0,0,0,0,1,0,0,1,0,0,36000
 Riyadh,   Tuwaiq ,North,750,8,6,5,2,0,1,0,1,0,0,1,0,1,0,0,1,0,1,45000
 Riyadh,   Al-Sharq ,East,245,0,4,5,3,1,1,0,1,0,0,0,0,1,0,1,1,0,0,40000
 Riyadh,   Al-Mahdia ,North,420,0,7,5,3,1,1,0,1,0,0,1,0,1,0,0,1,0,1,75000
 Riyadh,   Al-Narcissus ,North,300,3,5,5,2,1,0,1,1,0,0,0,0,1,0,1,1,0,0,70000
 Riyadh,   Al-Malaz ,West,350,12,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,85000
 Riyadh,   Western Al-Naseem ,Northwest,500,35,5,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,32000
 Riyadh,   Al-Areed ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 Riyadh,   Al-Jazeera ,3-streets,484,0,7,5,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,200000
 Riyadh,   King Faisal ,South,375,18,6,5,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,56000
 Riyadh,   Al-Malqa ,South,200,4,5,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,90000
 Riyadh,   Al-Ramal ,East,240,0,4,5,2,1,1,0,1,0,0,0,0,1,0,0,1,0,1,40000
 Riyadh,   Al-Malqa ,North,200,0,5,5,2,1,0,0,0,0,1,0,0,1,0,1,1,0,0,120000
 Riyadh,   Al-Ramal ,North,270,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3200
 Riyadh,   Al-Areed ,South,300,0,4,5,4,1,1,0,1,0,1,1,0,1,0,0,1,0,0,100000
 Riyadh,   Al-Qadisiyah ,South,372,0,5,4,3,1,1,1,1,0,0,0,0,1,0,0,1,0,1,60000
 Riyadh,   Al-Qadisiyah ,South,372,0,7,5,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,60000
 Riyadh,   Al-Areed ,East,300,3,5,5,2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,100000
 Riyadh,   Al-Jazeera ,East,483,12,5,5,3,1,1,1,1,1,1,0,0,1,1,0,1,0,0,85000
 Riyadh,   Arqa ,East,227,0,5,5,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,55000
 Riyadh,   Al-Ulya ,North,300,15,4,4,2,1,1,1,1,0,1,0,1,1,0,1,1,0,0,130000
 Riyadh,   Al-Manar ,West,450,35,3,3,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,65000
 Riyadh,   Al-Azizia ,East,282,9,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,55000
 Riyadh,   Al-Muayzlah ,West,400,5,5,5,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,45000
 Riyadh,   Al-Ulya ,Northeast,230,0,5,5,2,1,1,0,1,0,1,0,1,0,0,1,1,0,0,120000
 Riyadh,   Dhahret Laban ,East,450,0,7,5,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,60000
 Riyadh,   Al-Areed ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 Riyadh,   Al-Aqeeq ,East,600,4,4,4,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,180000
 Riyadh,   Tuwaiq ,North,260,0,6,5,3,0,1,0,1,0,0,1,0,1,0,0,1,0,1,5000
 Riyadh,   Al-Ramal ,Northeast,202,0,4,4,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,40000
 Riyadh,   Al-Nakheel ,East,500,0,5,5,2,1,1,1,1,1,1,1,0,1,0,0,0,0,1,250000
 Riyadh,   Al-Ramal ,South,324,0,5,3,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,70000
 Riyadh,   Al-Alwadi ,North,900,10,5,5,4,1,1,1,1,1,1,1,0,1,0,0,1,0,1,250000
 Riyadh,   Al-Taawun ,East,300,0,4,3,2,1,1,0,1,0,1,0,1,1,1,0,1,0,0,190000
 Riyadh,   Al-Ramal ,North,300,0,4,5,2,1,1,0,0,0,1,1,0,1,0,0,1,0,1,55000
 Riyadh,   Granada ,East,330,21,7,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,80000
 Riyadh,   Al-Rawda ,East,900,20,5,5,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,110000
 Riyadh,   Western Al-Arija ,West,600,26,7,5,2,1,1,1,1,0,0,1,0,1,0,0,0,0,1,32000
 Riyadh,   Tuwaiq ,North,300,0,6,4,2,1,1,0,1,0,1,1,1,1,0,1,1,0,1,33000
 Riyadh,   Al-Ramal ,Northeast,265,2,4,5,3,1,1,0,0,0,1,1,0,1,0,0,1,0,1,45000
 Riyadh,   Tuwaiq ,South,300,0,6,4,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,55000
 Riyadh,   Al-Areed ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 Riyadh,   Al-Qadisiyah ,South,370,0,5,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,60000
 Riyadh,   Al-Munsiyah ,South,200,3,5,4,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,60000
 Riyadh,   Al-Rabwa ,West,200,7,3,5,2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,100000
 Riyadh,   Al-Areed ,South,370,0,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,120000
 Riyadh,   Central Al-Arija ,East,400,20,7,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,30000
 Riyadh,   Casablanca ,Northwest,325,7,5,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,53000
 Riyadh,   Al-Ulya ,East,500,30,5,4,2,1,1,1,1,0,1,1,1,1,0,0,1,0,0,80000
 Riyadh,   Al-Fayhaa ,West,500,15,4,3,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,55000
 Riyadh,   Al-Malqa ,South,375,2,5,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000
 Riyadh,   Al-Areed ,North,260,5,5,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,120000
 Riyadh,   Al-Masif ,North,550,27,7,5,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,70000
 Riyadh,   Al-Hada ,East,227,0,5,5,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,55000
 Riyadh,   Al-Ramal ,Northwest,345,0,4,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,45000
 Riyadh,   Al-Aqeeq ,East,840,7,5,5,3,1,1,1,1,0,1,1,0,1,1,0,1,0,1,150000
 Riyadh,   Al-Areed ,East,300,0,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,1,130000
 Riyadh,   Al-Shuhada ,North,300,10,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
 Riyadh,   Al-Suwaidi ,South,500,36,7,4,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,40000
 Riyadh,   Al-Aqeeq ,East,900,25,5,5,2,1,0,1,1,0,1,0,0,1,0,0,1,0,0,200000
 Riyadh,   Al-Areed ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 Riyadh,   Al-Ramal ,South,250,3,4,5,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,45000
 Riyadh,   Al-Ramal ,South,216,0,5,4,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,43000
 Riyadh,   Al-Nada ,Northeast,270,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6000
 Riyadh,   Al-Qadisiyah ,South,372,0,4,4,3,1,1,1,1,0,0,0,0,1,0,0,1,0,1,58000
 Riyadh,   Al-Ramal ,North,265,0,5,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,46000
 Riyadh,   Al-Ramal ,West,222,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,1,60000
 Riyadh,   Al-Nafl ,South,250,8,6,4,2,1,1,1,0,0,1,1,1,1,0,0,1,0,0,100000
 Riyadh,   Al-Ramal ,North,300,0,7,5,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,46000
 Riyadh,   Eastern Umm Al-Hamam ,South,400,25,7,5,2,1,1,0,0,1,1,1,0,1,0,0,1,0,0,65000
 Riyadh,   Al-Sulaymaniyah ,Northwest,312,20,5,4,2,1,1,1,1,0,1,0,0,1,0,1,0,0,0,65000
 Riyadh,   Al-Narcissus ,East,220,0,3,4,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,80000
 Riyadh,   Al-Narcissus ,South,600,0,5,4,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,150000
 Riyadh,   Al-Rawda ,East,450,30,6,5,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,50000
 Riyadh,   Al-Ramal ,North,300,0,4,5,2,0,1,0,1,0,0,1,0,1,0,0,1,0,1,45000
 Riyadh,   Al-Taawun ,East,250,12,5,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 Riyadh,   Al-Areed ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 Riyadh,   Al-Ramal ,East,360,0,5,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,550000
 Riyadh,   Tuwaiq ,West,390,2,4,4,3,1,0,1,1,0,0,0,0,1,0,0,1,0,1,35000
 Riyadh,   Al-Khalij ,South,525,16,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50000
 Riyadh,   Al-Kairouan,Southeast,337,3,4,3,2,1,1,0,1,0,1,1,0,1,0,0,1,1,0,140000
 Riyadh,   Hittin ,North,400,0,4,5,3,1,1,1,1,1,1,1,1,1,0,0,1,0,1,400000
 Riyadh,   Dhahrat Al-Badiaa ,East,570,29,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,60000
 Riyadh,   Al-Sulaymaniyah ,Northwest,320,10,3,4,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,90000
 Riyadh,   Dhahret Laban ,East,450,0,5,5,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,60000
 Riyadh,   Al-Nakheel ,East,300,6,4,5,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,120000
 Riyadh,   Al-Malaz ,South,750,30,5,5,3,1,1,1,1,0,1,1,0,1,0,0,0,0,0,120000
 Riyadh,   Al-Sahafa ,West,325,8,4,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,90000
 Riyadh,   Al-Munsiyah ,South,312,0,7,5,2,1,1,1,1,0,0,1,0,1,0,0,1,1,1,90000
 Riyadh,   Casablanca ,West,300,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18000
 Riyadh,   Hittin ,South,263,3,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,160000
 Riyadh,   Al-Malqa ,South,200,2,5,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,90000
 Riyadh,   Al-Nafl ,South,250,8,5,4,2,1,1,1,0,0,1,0,1,1,0,0,1,0,0,100000
 Riyadh,   Al-Areed ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 Riyadh,   Tuwaiq ,West,375,2,5,5,3,1,1,0,1,0,0,1,0,1,0,0,1,0,1,38000
 Riyadh,   Al-Areed ,North,326,0,4,5,3,1,1,1,1,0,1,1,0,1,0,0,1,0,0,140000
 Riyadh,   Al-Narcissus ,West,372,0,3,5,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,160000
 Riyadh,   Al-Nakheel ,Southeast,420,15,5,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,140000
 Riyadh,   Al-Sharq ,Northeast,300,0,6,4,2,1,1,0,0,0,1,0,0,1,0,0,1,0,1,50000
 Riyadh,   Al-Ramal ,North,300,0,5,5,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,45000
 Riyadh,   Al-Yasameen ,North,300,3,4,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,110000
 Riyadh,   Al-Ramal ,North,300,0,5,4,2,1,1,0,0,0,0,0,0,1,0,1,1,0,1,45000
 Riyadh,   Al-Alsafarat ,East,250,0,3,5,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,212000
 Riyadh,   Dhahrat Al-Badiaa ,East,300,10,7,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,39000
 Riyadh,   Al-Janadriyah ,North,240,0,4,5,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,33000
 Riyadh,   Al-Rabwa ,West,200,2,7,5,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,85000
 Riyadh,   Jarir ,Southwest,550,33,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,120000
 Riyadh,   Dhahret Laban ,East,320,3,4,4,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,47000
 Riyadh,   Al-Janadriyah ,South,276,0,2,4,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,27000
 Riyadh,   Hittin ,West,250,5,5,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,100000
 Riyadh,   Al-Yasameen ,West,400,5,5,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,90000
 Riyadh,   Al-Nakheel ,South,262,8,6,5,2,1,1,1,1,0,1,0,0,1,1,1,1,0,0,180000
 Riyadh,   Al-Qudus ,North,1350,25,5,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,1,160000
 Riyadh,   Al-Areed ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 Riyadh,   Al-Malqa ,4-streets,300,2,4,4,2,1,1,1,1,1,1,0,1,1,0,0,1,0,0,140000
 Riyadh,   Kordoba ,East,200,3,5,5,3,1,1,0,1,0,1,0,0,1,0,1,1,0,0,75000
 Riyadh,   Dhahret Laban ,North,200,5,7,5,2,1,1,0,1,0,0,0,0,0,0,1,1,1,0,40000
 Riyadh,   Tuwaiq ,East,350,0,5,5,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,38000
 Riyadh,   Tuwaiq ,Southeast,300,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,1,36000
 Riyadh,   Tuwaiq ,North,350,0,7,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,1,55000
 Riyadh,   Al-Areed ,East,200,0,6,5,3,1,1,1,1,1,1,0,0,1,0,1,1,0,0,130000
 Riyadh,   Al-Ulya ,South,520,25,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,95000
 Riyadh,   Dhahret Laban ,East,450,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60000
 Riyadh,   Al-Rabea ,North,500,10,4,5,3,1,1,0,1,0,1,1,0,1,0,0,0,0,0,110000
 Riyadh,   Al-Mahdia ,North,200,2,4,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,42000
 Riyadh,   Al-Narcissus ,South,375,0,5,5,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,140000
 Riyadh,   Dhahret Laban ,East,450,2,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,60000
 Riyadh,   Al-Aizdihar ,South,375,8,6,5,2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,95000
 Riyadh,   Al-Malqa ,South,375,2,5,5,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
 Riyadh,   Tuwaiq ,North,300,0,7,4,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,35000
 Riyadh,   Al-Areed ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 Riyadh,   Al-Malqa ,South,375,2,5,5,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,130000
 Riyadh,   Al-Areed ,South,230,0,5,5,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,70000
 Riyadh,   Granada ,West,350,20,5,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,50000
 Riyadh,   Al-Kairouan,Northeast,400,0,4,5,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,140000
 Riyadh,   Al-Ramal ,West,206,0,4,4,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,55000
 Riyadh,   Al-Ulya ,South,520,25,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,95000
 Riyadh,   Arqa ,Southeast,200,11,6,4,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,45000
 Riyadh,   Al-Ramal ,South,325,0,4,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,55000
 Riyadh,   Al-Saada ,North,420,0,6,5,3,0,1,0,1,0,0,1,0,1,0,0,1,0,1,60000
 Riyadh,   Al-Ramal ,East,375,2,4,5,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,50000
 Riyadh,   Al-Ramal ,East,350,0,5,4,2,1,1,0,1,0,0,1,0,0,0,0,1,0,0,60000
 Riyadh,   Al-Ramal ,North,350,0,7,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,40000
 Riyadh,   Al-Manar ,West,300,10,7,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,60000
 Riyadh,   Al-Ulya ,West,600,13,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,100000
 Riyadh,   Al-Yarmouk ,North,300,11,7,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,65000
 Riyadh,   Al-Ulya ,Northeast,280,8,4,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 Riyadh,   Al-Qadisiyah ,West,250,0,5,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,50000
 Riyadh,   Al-Shuhada ,East,350,11,4,4,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,65000
 Riyadh,   Al-Areed ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 Riyadh,   Al-Ramal ,West,298,0,4,4,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,5000
 Riyadh,   Uhud ,Southeast,375,0,5,5,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,40000
 Riyadh,   Al-Ramal ,Southwest,230,0,4,4,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,40000
 Riyadh,   Al-Ulya ,North,450,25,4,4,3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,115000
 Riyadh,   Al-Areed ,South,300,0,4,5,2,1,1,0,0,0,1,1,0,1,0,0,1,0,0,100000
 Riyadh,   Al-Taawun ,South,250,0,4,4,2,1,1,0,1,0,1,0,1,1,0,0,1,0,0,130000
 Riyadh,   Al-Munsiyah ,South,250,0,6,5,2,0,1,0,1,0,0,0,0,1,0,0,1,0,1,60000
 Riyadh,   Al-Yarmouk ,South,400,7,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45000
 Riyadh,   Ashbilia ,South,300,3,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,95000
 Riyadh,   Al-Ulya ,South,520,23,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,95000
 Riyadh,   Tuwaiq ,South,300,2,7,4,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,35000
 Riyadh,   Al-Areed ,South,225,0,5,5,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,130000
 Riyadh,   Al-Narcissus ,East,250,0,3,5,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,85000
 Riyadh,   Al-Narcissus ,East,270,0,4,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,100000
 Riyadh,   Western Al-Suwaidi ,West,400,19,4,5,2,1,1,0,1,0,1,0,1,1,0,0,1,0,0,80000
 Riyadh,   Granada ,East,312,20,5,5,3,1,1,0,1,0,1,0,0,1,0,1,1,0,1,60000
 Riyadh,   Al-Andalus ,Southwest,600,30,7,5,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,40000
 Riyadh,   Al-Qadisiyah ,East,250,0,6,4,3,0,1,0,1,0,0,0,0,0,0,1,1,0,1,55000
 Riyadh,   Al-Narcissus ,Northwest,300,0,7,5,3,1,1,1,1,1,1,1,0,1,0,0,1,0,0,90000
 Riyadh,   Al-Areed ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 Riyadh,   Al-Munsiyah ,East,300,3,7,5,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,58000
 Riyadh,   Al-Ramal ,Northeast,388,0,5,4,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,55000
 Riyadh,   Al-Ulya ,3-streets,750,15,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,150000
 Riyadh,   Tuwaiq ,East,400,32,5,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,800000
 Riyadh,   Al-Malqa ,South,375,3,4,4,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000
 Riyadh,   Al-Ramal ,East,300,0,5,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,43000
 Riyadh,   Al-Kairouan,West,200,5,4,5,3,1,1,1,1,0,1,0,0,1,0,1,1,0,0,80000
 Riyadh,   Al-Raed ,West,298,15,3,5,3,1,1,1,1,0,1,0,0,1,0,1,1,0,0,120000
 Riyadh,   Dhahret Laban ,East,375,0,7,5,3,1,1,0,1,0,0,1,0,1,0,0,1,0,1,60000
 Riyadh,   Al-Yarmouk ,North,300,0,5,4,2,1,0,0,1,0,1,1,0,1,0,1,1,0,1,70000
 Riyadh,   Dhahret Laban ,South,200,0,5,5,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,40000
 Riyadh,   Western Umm Al-Hamam ,East,300,23,5,4,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,48000
 Riyadh,   Western Umm Al-Hamam ,Northeast,200,10,6,4,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,50000
 Riyadh,   Al-Ramal ,North,300,3,3,5,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,40000
 Riyadh,   Al-Kairouan,North,300,0,4,5,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,100000
 Riyadh,  King Khalid International Airport ,3-streets,300,0,4,5,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,100000
 Riyadh,   Al-Qadisiyah ,Northeast,350,0,4,4,2,1,1,1,1,0,0,1,0,1,0,0,1,0,1,50000
 Riyadh,   Kordoba ,East,140,3,5,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,70000
 Riyadh,   Al-Areed ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 Riyadh,   Al-Safa ,East,300,0,1,4,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,80000
 Riyadh,   Al-Mursalat ,North,450,12,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,125000
 Riyadh,   Al-Ulya ,Southeast,300,15,4,3,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,120000
 Riyadh,   Al-Qadisiyah ,West,300,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,55000
 Riyadh,   Al-Ulya ,West,350,4,4,4,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,90000
 Riyadh,   Al-Waha ,East,500,30,5,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,100000
 Riyadh,   Al-Sulaymaniyah ,North,185,25,2,3,2,1,1,0,0,0,1,0,1,1,0,0,1,0,0,85000
 Riyadh,   Badr ,North,300,15,7,5,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,40000
 Riyadh,   Al-Ramal ,South,345,0,7,5,3,1,1,0,1,0,0,0,0,1,0,0,1,0,1,50000
 Riyadh,   Al-Nada ,West,250,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,1,0,0,180000
 Riyadh,   Granada ,4-streets,260,11,4,3,3,1,1,0,1,1,1,0,1,0,0,0,1,0,0,190000
 Riyadh,   Al-Kairouan,West,200,5,4,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,75000
 Riyadh,   Al-Ramal ,North,400,0,5,4,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,45000
 Riyadh,   Dhahret Laban ,West,450,0,5,5,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,85000
 Riyadh,   Badr ,South,400,0,7,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,38000
 Riyadh,   King Fahd ,East,450,23,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,90000
 Riyadh,   Al-Areed ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 Riyadh,   Tuwaiq ,Southeast,400,36,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000
 Riyadh,   Al-Nazim ,West,400,0,4,4,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,40000
 Riyadh,   Badr ,South,344,0,4,4,2,1,1,0,1,0,0,0,0,1,0,0,1,0,1,35000
 Riyadh,   Al-Nuzha ,West,375,12,4,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000
 Riyadh,   Al-Ramal ,Southeast,300,0,4,4,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,40000
